x1,y
60001,9920.837412198074
60002,4620.343284794129
60003,14079.487780278083
60004,6147.307654665317
60005,6798.97108785389
60006,10888.584645157913
60007,19174.950883735437
60008,10161.986560155638
60009,13241.03954329458
60010,8043.221457067877
60011,4591.515412988141
60012,1507.3263293257914
60013,3725.407390196575
60014,5320.10238891514
60015,2826.2471004200634
60016,-1879.2320792789105
60017,3355.3624081127346
60018,2497.9626165765803
60019,1030.8792130025104
60020,10074.19476088509
60021,1174.0287446556613
60022,9652.697164759971
60023,12397.118887528311
60024,5402.279629410477
60025,14294.147562423721
60026,10779.714433452114
60027,8235.827335032634
60028,8389.313021115726
60029,215.71791298571043
60030,349.18640472297557
60031,2793.131198410876
60032,9853.107506631175
60033,14505.196671390207
60034,7546.070877285209
60035,14307.204916170798
60036,1125.0084097774234
60037,7961.654985264409
60038,10301.483910747804
60039,13418.091703735292
60040,1269.1076513950247
60041,5131.155561977532
60042,8913.171826696023
60043,11945.89352689241
60044,6178.1992459166795
60045,3409.2445870016236
60046,6454.262646954507
60047,9495.374415312428
60048,14467.997499268968
60049,8663.812596949283
60050,6964.969058721559
60051,999.0183386430144
60052,8606.091237890534
60053,6694.202189669944
60054,5971.042678950587
60055,9317.232938030502
60056,13008.887980346335
60057,8305.568796488224
60058,3593.1736231464893
60059,10046.995468494482
60060,10377.743117496138
60061,11967.269129565684
60062,12642.013087892905
60063,7841.945096428273
60064,2598.2355112195946
60065,8051.872900506249
60066,3231.2848688738886
60067,8600.73424475384
60068,1127.1148938490078
60069,10710.429517579498
60070,2477.0928336761426
60071,8814.407023934182
60072,8327.524807436857
60073,5402.002412878908
60074,12139.71349406708
60075,11345.164854417788
60076,2560.3406402147375
60077,10307.708054767922
60078,10658.094343015226
60079,7787.968004317721
60080,1158.7114615913015
60081,5490.997753999662
60082,3085.5925677604973
60083,14554.70706477249
60084,1797.6314378734678
60085,5610.769933723612
60086,8526.866916130064
60087,1980.2995222646277
60088,357.8846132005565
60089,463.52873068652116
60090,10893.374980616383
60091,5048.3502161342185
60092,3127.5572239190806
60093,9691.730562632205
60094,12753.912918938091
60095,15966.479309159331
60096,6792.474735229043
60097,1833.278358825948
60098,6555.512237705989
60099,15448.30618413235
60100,8361.611177017447
60101,12879.571051874198
60102,13484.486447040923
60103,6295.133628925774
60104,8703.43594678049
60105,2561.0656979044434
60106,13213.083769235527
60107,5835.8757700040005
60108,7629.64332262869
60109,11490.91650320054
60110,12158.692481826758
60111,12261.087343524909
60112,10870.416175643215
60113,16445.318755973363
60114,10593.104382194579
60115,13994.757954789093
60116,13411.84901650576
60117,11836.943996495567
60118,17071.38212542329
60119,1001.7908978413325
60120,5073.746134332614
60121,11539.973390448606
60122,12516.364511159016
60123,11090.058310580673
60124,2556.6145968821365
60125,7071.624267870793
60126,9718.0117139488
60127,2484.888636684045
60128,-1007.3336451745126
60129,5245.367566216504
60130,9520.4640810641
60131,7285.535943088122
60132,4043.4725769772194
60133,3193.604061958147
60134,6022.763639956946
60135,5566.874894369394
60136,1343.9481780128554
60137,8752.374603180448
60138,5590.899345929036
60139,12034.360428546788
60140,8272.282488779398
60141,12594.0970510263
60142,14975.705588022945
60143,12159.972453342052
60144,9323.236451023025
60145,16308.648217999144
60146,11627.411551642697
60147,11937.72196825128
60148,7259.769243959105
60149,6956.166169279721
60150,8944.603765097214
60151,5923.620882277144
60152,8426.36830199766
60153,-287.4908359365072
60154,13513.917364621302
60155,-843.1856484087184
60156,19069.77566430834
60157,11974.70213949564
60158,11603.838606783189
60159,2251.2552176613826
60160,6485.603695999831
60161,1017.4489469998516
60162,12603.892861112021
60163,15314.307621610584
60164,762.4784624977037
60165,5158.397588727297
60166,6622.788323850371
60167,8237.44338043104
60168,4296.427751844283
60169,9022.255278916564
60170,6184.551451256499
60171,523.8627810522448
60172,14140.004472858971
60173,1137.8878039976116
60174,12291.178409749176
60175,7443.6336547895335
60176,10819.33534144354
60177,11540.314035504824
60178,2383.4160773844924
60179,1911.8254927792586
60180,8641.181314488407
60181,8747.705124729546
60182,6001.8067523485515
60183,1663.0353336362168
60184,5336.498015273828
60185,1329.7427450329997
60186,10442.154630717589
60187,6795.150145099964
60188,5898.76122154831
60189,4776.926835420774
60190,8125.952827526256
60191,8133.143572771689
60192,3874.751973795239
60193,6092.2928736724425
60194,10657.552449617535
60195,-933.8981012338772
60196,17932.86930504907
60197,17420.02143301489
60198,10744.143328456907
60199,6714.400955034886
60200,11038.912508769426
60201,15255.874255713308
60202,537.8079630294815
60203,6627.178822144866
60204,2560.075549699599
60205,4272.215275641065
60206,14498.143689496908
60207,6747.788833801169
60208,9943.80531599815
60209,8243.798568861792
