x1,y
60001,12499.174051680136
60002,4666.439705453115
60003,14812.571144339396
60004,6765.748793628765
60005,6496.685890639434
60006,11379.169361922424
60007,18325.450151873985
60008,10269.849350537173
60009,15153.00939335674
60010,8349.75619868259
60011,4916.4587467722595
60012,1284.503509599017
60013,3421.875889526913
60014,4534.04769776063
60015,2440.7440932763275
60016,-3581.294598631561
60017,3318.6829384015873
60018,1414.574331062613
60019,-188.72142403991893
60020,11929.460433559725
60021,355.1937578411307
60022,11120.77930624201
60023,11579.48374683992
60024,5318.989675853867
60025,15160.668259791099
60026,11519.194793458097
60027,7840.830837251153
60028,8365.423119409708
60029,517.6424033436924
60030,-302.86705252784304
60031,4781.7341115537565
60032,10302.437231888296
60033,14279.74212573003
60034,7446.25054896879
60035,15520.518568207277
60036,910.9099584603682
60037,7602.996064784704
60038,12041.378037188435
60039,14817.141884519951
60040,2468.642470323015
60041,6260.812891651411
60042,9064.20333334431
60043,11313.52343468275
60044,6289.259913777467
60045,2164.48226063163
60046,4915.854635138065
60047,9845.944801809965
60048,12965.709363177884
60049,9199.039595740614
60050,4091.815577264875
60051,1246.808773965342
60052,6295.972831316758
60053,5369.440967659699
60054,6158.128792352276
60055,7830.407851773314
60056,14488.672798798885
60057,8705.39162345021
60058,2417.757425545249
60059,11397.919075175188
60060,9678.06433242117
60061,12483.281260763295
60062,14085.851252776338
60063,8123.940580633935
60064,2656.485936412122
60065,5887.685860749567
60066,1434.7891843600664
60067,8710.159840867622
60068,33.36429572873749
60069,11669.027411963092
60070,3100.0781085900962
60071,9216.813767662272
60072,8577.172532632016
60073,3886.533957280917
60074,13078.163031433243
60075,13428.82283459371
60076,-47.1361110417638
60077,10605.793596367817
60078,10662.958276328398
60079,7687.3940722553525
60080,3.177851823857054
60081,6804.339441297576
60082,2483.312203265028
60083,13462.620025786804
60084,1643.9198396038264
60085,3818.988111197017
60086,9002.23452294129
60087,2449.271472341148
60088,790.5074743253645
60089,457.99211218673736
60090,11234.222269257298
60091,5936.946876866277
60092,3747.207647407893
60093,10263.220141805476
60094,13560.286251970101
60095,16721.995776296593
60096,6822.377007449279
60097,741.7671782199759
60098,4747.667029754957
60099,17477.89760309225
60100,9775.725685210899
60101,13083.439036446624
60102,14061.21824864531
60103,6629.533607906662
60104,9287.616873256397
60105,3185.3032829021104
60106,14064.6347980313
60107,5599.047393593239
60108,7762.141664533876
60109,13724.110918391496
60110,12190.862379247788
60111,12825.848425003234
60112,12859.428129298612
60113,17377.0916744445
60114,10413.988062355202
60115,16000.601531305118
60116,14074.327336232178
60117,12108.980967601528
60118,17842.26965293428
60119,596.0504870838486
60120,4420.335933739552
60121,11997.123029291863
60122,13197.051392646972
60123,11423.1226363983
60124,2337.4116962286644
60125,7512.519720621174
60126,9937.746277298313
60127,1421.4217858975753
60128,-554.821214706637
60129,6154.230544685153
60130,9773.145426511997
60131,6840.6274301433
60132,4212.478038633475
60133,2616.502334284596
60134,5133.644518289017
60135,5986.5658888085745
60136,-852.8608974572271
60137,8701.969343299745
60138,4047.768784820102
60139,12236.350960519863
60140,8025.127618448576
60141,13020.505415430292
60142,16826.335485857446
60143,12289.056405105628
60144,9514.615485413931
60145,17222.205312030856
60146,12502.981615770375
60147,11610.423144302098
60148,7340.938313432038
60149,5388.73216306814
60150,7925.336027709767
60151,3967.7254600697197
60152,8377.836726358626
60153,-1016.3842711343896
60154,13441.28078933782
60155,-3335.95019419631
60156,21113.751989961835
60157,14033.847426342312
60158,12175.38496175455
