x1,y
60001,5358.138888888889
60002,4405.911764705882
60003,16909.783018867925
60004,5526.9625
60005,3474.283185840708
60006,11581.955801104972
60007,11550.691358024691
60008,7436.169811320755
60009,16841.318584070796
60010,7535.771186440678
60011,2487.686440677966
60012,1956.364238410596
60013,3584.471204188482
60014,3910.193717277487
60015,5266.478527607362
60016,1443.9454545454546
60017,2715.1492537313434
60018,2718.728476821192
60019,2114.298076923077
60020,7952.6163522012575
60021,2569.028846153846
60022,7176.549668874172
60023,15189.96875
60024,2443.366666666667
60025,10658.592592592593
60026,13205.731481481482
60027,12723.85
60028,14556.064220183487
60029,1817.6222222222223
60030,1551.9112903225807
60031,3193.8155339805826
60032,8412.063492063493
60033,20898.027027027027
60034,5266.478527607362
60035,11216.972727272727
60036,2442.56783919598
60037,16127.170731707318
60038,8599.81081081081
60039,12361.40909090909
60040,3949.827027027027
60041,4262.741258741259
60042,4683.981366459628
60043,2579.532710280374
60044,4068.8901734104047
60045,3457.2685185185187
60046,3359.2780748663104
60047,10685.152777777777
60048,11550.691358024691
60049,9614.690476190477
60050,6063.040540540541
60051,2385.5
60052,1767.3394495412845
60053,6063.040540540541
60054,4217.412903225806
60055,6509.521739130435
60056,16426.874371859296
60057,6949.75
60058,3153.9514563106795
60059,7162.481481481482
60060,9497.006211180124
60061,8841.161290322581
60062,15962.11377245509
60063,4150.431372549019
60064,5661.476190476191
60065,7909.099337748345
60066,2904.3779527559054
60067,4335.950704225352
60068,2167.3564356435645
60069,9026.276785714286
60070,2258.910204081633
60071,7543.8975903614455
60072,6573.23
60073,3033.3582089552237
60074,16423.122807017542
60075,10319.941176470587
60076,2467.0216216216218
60077,11335.6875
60078,6824.2692307692305
60079,7864.939698492462
60080,1573.2413793103449
60081,5288.88679245283
60082,3584.471204188482
60083,26038.0390625
60084,2406.9444444444443
60085,4391.634615384615
60086,8235.465346534653
60087,2134.990291262136
60088,2134.990291262136
60089,1767.066037735849
60090,11581.955801104972
60091,2365.2589285714284
60092,2487.686440677966
60093,12878.494252873563
60094,16909.783018867925
60095,18113.834437086094
60096,5266.478527607362
60097,2718.728476821192
60098,3812.266666666667
60099,11756.58695652174
60100,5338.5546875
60101,9025.089108910892
60102,15189.96875
60103,3148.3522012578615
60104,18727.56818181818
60105,3784.521739130435
60106,8841.161290322581
60107,5581.461139896373
60108,9404.228813559323
60109,6824.2692307692305
60110,10739.81
60111,8543.605555555556
60112,8599.81081081081
60113,12782.435643564357
60114,6509.521739130435
60115,15189.96875
60116,13364.741935483871
60117,8056.196428571428
60118,3639.813131313131
60119,2406.9444444444443
60120,3233.4634146341464
60121,11091.747747747748
60122,14469.39378238342
60123,11592.217391304348
60124,2315.76
60125,7302.389830508475
60126,8014.726495726496
60127,3184.8321678321677
60128,1712.6699029126214
60129,7119.443037974684
60130,10685.152777777777
60131,4950.357142857143
60132,3170.8439716312055
60133,7508.602150537635
60134,4676.45390070922
60135,4411.203883495145
60136,2274.793103448276
60137,11581.955801104972
60138,4315.930693069307
60139,8235.465346534653
60140,5358.138888888889
60141,15493.725609756097
60142,20785.261146496814
60143,12878.494252873563
60144,8131.234042553191
60145,9497.006211180124
60146,12434.745341614907
60147,10658.592592592593
60148,4405.911764705882
60149,5686.674603174603
60150,9255.823834196892
60151,3527.6971830985917
60152,4368.683168316832
60153,1665.5847953216373
60154,20499.41304347826
60155,1545.1570247933885
60156,25717.382352941175
60157,12179.913669064748
