x1,y
60001,6290.3153539090645
60002,4799.108411838884
60003,22005.8458374143
60004,7613.861067131095
60005,8622.658340048349
60006,12013.852375770766
60007,10584.695444788935
60008,7221.657656514382
60009,11756.198220244716
60010,8595.77344376169
60011,4608.485128501299
60012,4608.485128501299
60013,4799.108411838884
60014,7135.884224369025
60015,12594.772448979591
60016,4294.1339954549285
60017,4608.485128501299
60018,4375.171091934949
60019,4375.171091934949
60020,7361.652504567277
60021,4284.810606958102
60022,7449.051838642234
60023,15597.134335756775
60024,8624.856446370532
60025,14530.843574080729
60026,10036.911296110235
60027,13926.464438398756
60028,13926.464438398756
60029,4294.1339954549285
60030,4375.171091934949
60031,4608.485128501299
60032,7713.170341305431
60033,23529.137515451173
60034,13827.92211751663
60035,10767.436306780777
60036,4375.171091934949
60037,15528.057746478873
60038,6692.830473986594
60039,10675.764467557598
60040,4608.485128501299
60041,7749.786815179381
60042,4608.485128501299
60043,7328.742311473107
60044,4608.485128501299
60045,4375.171091934949
60046,6236.86540034536
60047,8716.7071973466
60048,13168.591685054002
60049,9673.057108863772
60050,8023.2332640594495
60051,4294.1339954549285
60052,6846.780325794718
60053,8118.386504333471
60054,6169.578242435922
60055,8983.292673267326
60056,18581.34322118256
60057,6987.040125712615
60058,4570.450273854137
60059,8938.848157051281
60060,17293.98345323741
60061,10537.614379084967
60062,16306.058636524196
60063,8622.658340048349
60064,4664.334490970431
60065,11473.133972499054
60066,6313.191939286767
60067,8622.658340048349
60068,4284.810606958102
60069,7613.861067131095
60070,4294.1339954549285
60071,7757.221565823021
60072,5350.071213743182
60073,6236.86540034536
60074,17320.048511458557
60075,12639.79503642425
60076,6182.683027903122
60077,10817.074114441417
60078,9285.113710201429
60079,8429.616018683884
60080,4375.171091934949
60081,7749.786815179381
60082,4375.171091934949
60083,16202.774198743758
60084,4465.19490173022
60085,4570.450273854137
60086,8716.7071973466
60087,4439.256887398715
60088,4284.810606958102
60089,4375.171091934949
60090,12013.852375770766
60091,4879.6027573156725
60092,4608.485128501299
60093,10952.66795600145
60094,20676.8610661487
60095,9468.180976430976
60096,12547.599150604377
60097,4375.171091934949
60098,4799.108411838884
60099,12949.292264838226
60100,7074.330641025641
60101,10502.526321275931
60102,15336.453389092176
60103,4608.485128501299
60104,19334.195548654243
60105,4429.62025883119
60106,11173.41806619925
60107,7135.884224369025
60108,12547.599150604377
60109,9285.113710201429
60110,11531.464548286604
60111,7287.094166925225
60112,6169.578242435922
60113,13168.591685054002
60114,8984.539325842698
60115,15336.453389092176
60116,16806.64548022599
60117,9285.113710201429
60118,12639.79503642425
60119,4294.1339954549285
60120,7789.9382328654
60121,10093.985213757634
60122,16202.774198743758
60123,16697.18807758708
60124,4375.171091934949
60125,8333.201888858472
60126,8317.784720745247
60127,4375.171091934949
60128,4294.1339954549285
60129,6236.86540034536
60130,8716.7071973466
60131,7404.445476500093
60132,5421.883316915913
60133,12594.772448979591
60134,7321.459111397296
60135,6406.184410646388
60136,4375.171091934949
60137,11756.198220244716
60138,6378.432536411102
60139,8938.848157051281
60140,5350.071213743182
60141,11173.41806619925
60142,17728.242483197737
60143,11324.018881551796
60144,9840.60465116279
60145,14686.207687986518
60146,11473.133972499054
60147,14530.843574080729
60148,4799.108411838884
60149,7696.920259987318
60150,11684.139656816014
60151,6313.191939286767
60152,7458.0405325092115
60153,4294.1339954549285
60154,17883.72048040455
60155,4294.1339954549285
60156,24059.875920534338
60157,8429.616018683884
60158,7610.646838990969
60159,4608.485128501299
60160,5421.883316915913
60161,4375.171091934949
60162,21342.14347408829
60163,15674.903849765258
60164,4375.171091934949
60165,4375.171091934949
60166,7613.861067131095
60167,4608.485128501299
60168,6236.86540034536
60169,11684.139656816014
60170,10510.284351145037
60171,4294.1339954549285
60172,7458.0405325092115
60173,4284.810606958102
60174,15769.37174801118
60175,4608.485128501299
60176,14416.758112582782
60177,19130.114931846343
60178,4429.62025883119
60179,4465.19490173022
60180,4664.334490970431
60181,7449.051838642234
60182,5350.071213743182
60183,4465.19490173022
60184,5350.071213743182
60185,4465.19490173022
60186,9285.113710201429
