x1,y
60001,5652.0656691142785
60002,3833.855370225852
60003,18425.592031625445
60004,6049.868070158405
60005,3858.6449038783066
60006,11497.250195103952
60007,11350.447018348132
60008,6490.175814419072
60009,15640.98565164708
60010,8842.879314954644
60011,2841.598679154254
60012,2272.9517383772923
60013,3483.288252614442
60014,3576.801689541996
60015,6007.718921741338
60016,1383.9131690238898
60017,2640.983583232318
60018,2475.8436476361085
60019,2097.6442170649516
60020,8352.722592320242
60021,2252.325020061904
60022,7158.25631815524
60023,15046.20717509771
60024,2457.127971688322
60025,10784.539540209436
60026,13113.29954290318
60027,11890.76520133411
60028,13728.145112909137
60029,2015.3510443012535
60030,1629.9684166372035
60031,3317.9014209628594
60032,6885.78296991031
60033,22780.504074294022
60034,6191.193613245292
60035,10039.096806230962
60036,2311.7925962282798
60037,15237.639124275518
60038,9189.885642884896
60039,11466.036444928945
60040,4117.338021980386
60041,4342.284015282776
60042,4718.921469646538
60043,2817.6759865396266
60044,4152.706664509403
60045,3182.826496267442
60046,3323.5846767505172
60047,10733.506866470783
60048,11279.79971996092
60049,9815.951246960592
60050,6397.050707493074
60051,2088.3803563684423
60052,1931.9340973076846
60053,5866.335833066614
60054,3973.5597658824513
60055,6305.597086548954
60056,17633.056715699542
60057,7396.621291238505
60058,3750.727801262301
60059,9144.28587721329
60060,14015.392111042158
60061,8428.474674662833
60062,16155.222452567377
60063,5038.50077083599
60064,5397.298256693083
60065,8406.892883552431
60066,2748.305182801793
60067,4138.45333652143
60068,2211.733974838399
60069,8487.177825887758
60070,3688.9147714476385
60071,7104.839109868567
60072,6300.357693924684
60073,3174.6234187250334
60074,16791.17650242117
60075,11589.250851119688
60076,2409.1907260108705
60077,12060.51055028796
60078,7307.809420895774
60079,8021.744504439607
60080,1777.3683455743244
60081,6006.166493630039
60082,3437.4287012475565
60083,15740.446970367702
60084,2132.1112804426693
60085,4097.460636235917
60086,8015.209189073034
60087,2290.3402896688985
60088,1958.174410006577
60089,1670.9531245548526
60090,11409.534974435264
60091,2394.7185994942975
60092,2457.7029557480905
60093,12268.199720298324
60094,18166.314078494237
60095,16335.472461494752
60096,5644.467219819307
60097,2372.625526424131
60098,3310.086929658317
60099,11959.366499677823
60100,5655.132261119338
60101,8387.769257292699
60102,15117.397476875542
60103,3821.5941156482204
60104,18435.290463582176
60105,3100.7670009142253
60106,8760.352778915585
60107,5334.425441866621
60108,8577.762278518368
60109,6975.356446517735
60110,12096.755634776933
60111,8210.9595047568
60112,8185.307357032077
60113,13116.921440935792
60114,6403.941683985758
60115,15043.39720380896
60116,14686.147700364754
60117,8733.776426437114
60118,8678.451322256016
60119,2154.5913992883425
60120,5819.645980640758
60121,10338.476849664095
60122,15438.670682600841
60123,11733.313592407854
60124,2541.7270962895013
60125,7272.545603593279
60126,8233.346634567508
60127,2626.8686597700703
60128,1859.0098812297315
60129,6238.530074680115
60130,10712.903401076223
60131,4996.973365122638
60132,3335.730136606113
60133,6914.7006695217115
60134,4603.23154466648
60135,4368.571483877568
60136,2177.849745920406
60137,11096.16811763002
60138,4049.7846504676004
60139,8112.731125503113
60140,5556.944352398735
60141,15026.050861687741
60142,19002.27313442522
60143,12724.256897618863
60144,8505.695984856009
60145,10176.025123186986
60146,11899.56254515723
60147,11597.112645765856
60148,3833.855370225852
60149,5807.253682979232
60150,9074.382987153254
60151,3407.3713179475603
60152,4560.339443838152
60153,1743.1712461133568
60154,19179.73447045639
60155,1688.6381132556414
60156,27789.613436995878
60157,11777.980922729264
60158,7800.681774161505
60159,2723.811022646713
60160,3905.998108954007
60161,1840.6969154886299
60162,17760.91683992406
60163,10681.615062701248
60164,2071.265187156695
60165,3338.024422330391
60166,6763.671417346893
60167,3708.0804260203604
60168,3317.0820162711966
60169,9051.494313970295
60170,7810.487979482867
60171,2752.966678259514
60172,3339.7954375447584
60173,1821.415044117589
60174,15333.184636633834
60175,4353.873540297582
60176,10313.873044122249
60177,18005.512275533274
60178,3438.9194877773257
60179,2954.6305156381936
60180,4310.160515127944
60181,7582.307437305318
60182,3720.9744788083062
60183,2041.5174635128417
