x1,y
60001,7391.8994
60002,4336.452
60003,21389.662
60004,6776.258
60005,4336.4863
60006,10875.236
60007,2136.4026
60008,7994.1807
60009,18516.18
60010,8359.977
60011,2440.3064
60012,2023.9849
60013,3777.9045
60014,3933.5159
60015,7959.477
60016,1424.6448
60017,2597.3247
60018,2954.2808
60019,1782.3077
60020,10077.337
60021,2129.7048
60022,6837.4087
60023,13579.435
60024,2842.6245
60025,10919.386
60026,12801.046
60027,9518.988
60028,12751.059
60029,1625.0737
60030,1741.0544
60031,2248.8547
60032,6158.7544
60033,18811.307
60034,7829.619
60035,9271.8125
60036,1954.1693
60037,10538.587
60038,10630.96
60039,12254.181
60040,2597.3247
60041,4579.3843
60042,2580.3325
60043,3764.84
60044,4075.6035
60045,3180.2375
60046,3329.5771
60047,7797.5957
60048,9727.452
60049,9393.833
60050,5482.745
60051,1709.2106
60052,1522.0938
60053,5244.7305
60054,4096.5195
60055,6304.8926
60056,21607.096
60057,6800.941
60058,3544.3057
60059,8130.204
60060,17341.158
60061,9429.936
60062,15653.0205
60063,4336.4863
60064,3232.1453
60065,7551.063
60066,2322.7861
60067,4106.3203
60068,2298.2708
60069,9921.5625
60070,1849.4666
60071,6707.369
60072,5407.8745
60073,3367.4353
60074,16232.936
60075,11483.855
60076,1791.2103
60077,12034.002
60078,7938.3433
60079,7514.004
60080,1988.0369
60081,3775.545
60082,3634.0605
60083,4696.7227
60084,2039.1921
60085,2925.992
60086,7740.6484
60087,1737.2109
60088,1463.0714
60089,1756.2393
60090,10875.236
60091,2770.4595
60092,2336.9414
60093,10836.285
60094,16442.736
60095,12038.832
60096,13618.019
60097,2517.2996
60098,1907.0432
60099,11733.86
60100,5277.294
60101,10927.458
60102,16245.348
60103,3085.3743
60104,17849.678
60105,2860.9485
60106,9216.323
60107,5407.6553
60108,5986.993
60109,6669.35
60110,11915.716
60111,6330.9116
60112,8367.038
60113,14897.736
60114,8022.3687
60115,17393.85
60116,16043.527
60117,7092.2607
60118,7860.725
60119,2268.3494
60120,4636.217
60121,12558.518
60122,16822.037
60123,11721.376
60124,2304.618
60125,6825.8315
60126,7402.1514
60127,2280.0999
60128,1628.3923
60129,5054.5083
60130,7797.5957
60131,4962.5347
60132,3748.9392
60133,8509.225
60134,4517.472
60135,4168.9507
60136,2954.2808
60137,11635.428
60138,4056.6592
60139,10907.131
60140,8311.454
60141,12442.14
60142,18735.926
60143,12550.636
60144,8405.062
60145,8790.629
60146,18935.61
60147,12043.651
60148,4077.639
60149,5106.373
60150,9193.392
60151,3887.1438
60152,4144.442
60153,1849.4666
60154,19972.186
60155,1532.5797
60156,30427.787
60157,12697.618
60158,7878.787
60159,2375.0767
60160,4042.1072
60161,2582.53
60162,15199.37
60163,6854.3833
60164,2006.6495
60165,4035.173
60166,5446.3813
60167,3345.693
60168,3217.1545
60169,9296.245
60170,6337.77
60171,2268.3494
60172,1798.1122
60173,1910.7749
60174,15566.926
60175,4413.132
60176,9446.592
60177,25195.506
60178,2583.4753
60179,2192.6064
60180,4664.8213
60181,8472.951
60182,3717.7603
60183,1444.2137
60184,5389.4307
60185,1992.0187
60186,4848.4785
60187,4406.791
60188,3468.6274
60189,1803.9349
60190,7551.063
60191,5277.294
60192,2365.2683
60193,6073.979
60194,11412.513
60195,1865.6597
60196,16227.471
60197,5666.234
60198,10193.648
60199,6538.17
60200,7316.8486
60201,22575.996
60202,1848.9307
60203,6538.17
60204,2191.56
60205,2349.3108
60206,12194.168
60207,6897.7344
60208,8974.745
60209,7740.6484
60210,9610.186
60211,6982.109
60212,3730.7163
60213,2723.2966
60214,7621.365
60215,3121.4302
60216,6631.126
60217,6650.1567
60218,10115.92
60219,10134.512
60220,1599.9952
60221,2237.7415
60222,2268.3494
60223,4336.452
60224,1984.3113
60225,6923.9463
60226,15685.763
60227,4106.1343
60228,17435.541
60229,10977.243
60230,8684.777
60231,7472.111
60232,1891.4364
60233,2181.92
60234,5531.006
60235,2117.7769
60236,1883.5609
60237,13785.554
60238,3126.988
60239,1719.4712
60240,3731.929
60241,2837.78
60242,4144.3296
60243,4237.977
60244,1729.2161
60245,2304.618
60246,5094.913
60247,9836.898
60248,3715.0037
60249,10619.771
60250,2071.6467
60251,3523.5422
60252,1532.5797
60253,3287.841
60254,19124.115
60255,2194.6396
60256,9307.004
60257,5285.867
60258,8588.772
60259,17819.574
60260,6008.2583
60261,17886.85
60262,3674.849
60263,6120.9775
60264,5628.785
60265,8334.696
60266,9771.699
60267,6284.373
60268,4459.3037
60269,2552.42
60270,3099.5095
60271,18957.28
60272,1896.3353
60273,4113.194
60274,4326.828
60275,11107.925
60276,2063.3945
60277,9234.848
60278,12019.655
60279,7287.979
60280,5329.433
60281,16473.352
60282,2928.3164
60283,5816.7305
60284,5482.406
60285,4771.489
60286,3054.7615
60287,4046.5466
60288,2917.3923
60289,6760.907
60290,2861.0933
60291,2948.6394
60292,6073.979
60293,4074.7454
60294,13643.156
60295,8236.174
60296,8187.504
60297,8365.372
60298,7514.004
60299,20197.855
60300,3593.425
60301,4993.814
60302,3446.2734
60303,5730.983
60304,19332.73
60305,5022.402
60306,4150.8027
60307,14253.612
60308,2403.3013
60309,5882.985
60310,16381.298
60311,19526.47
60312,6064.2417
60313,15155.083
60314,8822.75
60315,16258.214
60316,5836.6567
60317,2194.6396
60318,1586.5813
60319,4201.44
60320,3085.3743
60321,3155.7458
60322,21773.568
60323,4119.604
60324,6294.4697
60325,2154.3066
60326,1593.7689
60327,2241.0945
60328,2086.2996
60329,17324.533
60330,13448.006
60331,5303.612
60332,5960.1895
60333,14517.609
60334,4642.295
60335,1714.3029
60336,4505.649
60337,5158.3965
60338,1526.51
60339,4387.095
60340,3897.315
60341,16635.531
60342,3439.1423
60343,25154.137
60344,2405.572
60345,1805.144
60346,1805.3262
60347,2129.1611
60348,1234.2422
60349,6554.998
60350,24472.6
60351,3629.124
60352,3848.463
60353,6820.82
60354,13645.927
60355,5407.8745
60356,3047.4075
60357,2385.2336
60358,5791.623
60359,5824.864
60360,1373.5334
60361,1852.7671
60362,16306.145
60363,28410.725
60364,2761.0034
60365,11635.428
60366,5176.8984
60367,17231.402
60368,6574.734
60369,4336.452
60370,2536.5051
60371,4180.559
60372,7660.9097
60373,12332.666
60374,17296.16
60375,6754.2485
60376,24691.592
60377,4764.09
60378,4017.4302
60379,2366.2095
60380,16413.46
60381,2124.0083
60382,3426.634
60383,12696.233
60384,5407.6553
60385,6763.398
60386,2218.0078
60387,1771.8242
60388,8375.084
60389,10032.956
60390,16358.664
60391,5321.8506
60392,2298.2708
60393,1737.1742
60394,6183.488
60395,2029.2659
60396,3520.0505
60397,3080.82
60398,8662.99
60399,2850.0476
60400,2485.68
60401,1430.5455
60402,3929.6165
60403,7292.374
60404,1644.2559
60405,14184.462
60406,2739.1807
60407,2437.715
60408,4993.814
60409,2850.0476
60410,8423.311
60411,31747.227
60412,8497.113
60413,6927.9946
60414,7354.409
60415,1782.3077
60416,34720.887
60417,8150.236
60418,8725.407
60419,1963.7151
60420,1797.2451
60421,2598.2932
60422,1829.5482
60423,28336.428
60424,5193.2334
60425,4918.4395
60426,12477.869
60427,3777.9045
60428,10744.3545
60429,12489.838
60430,2210.5525
60431,13224.954
60432,1849.4666
60433,2154.7737
60434,12577.93
60435,2701.1548
60436,2595.836
60437,6397.4287
60438,7797.5957
60439,11364.336
60440,9442.626
60441,7112.5728
60442,9642.242
60443,2821.8145
60444,12207.168
60445,18830.344
60446,8859.753
60447,10388.502
60448,11894.534
60449,7252.1167
60450,5234.555
60451,3642.4214
60452,13237.764
60453,3002.1562
60454,19000.473
60455,16822.037
60456,5609.9116
60457,1609.2557
60458,7952.948
60459,1992.0187
60460,2003.208
60461,19171.33
60462,19487.953
60463,24075.229
60464,8946.016
60465,4559.745
60466,4517.472
60467,4522.6865
60468,10292.208
60469,9022.055
60470,2268.3494
60471,6306.69
60472,4308.004
60473,3126.988
60474,10338.453
60475,18134.62
60476,10515.727
60477,2767.3784
60478,3123.3887
60479,15228.806
60480,6538.17
60481,6318.6587
60482,3468.6274
60483,9700.819
60484,21573.096
60485,2525.8264
60486,1941.915
60487,6619.156
60488,11496.81
60489,19958.244
60490,16943.975
60491,1460.0365
60492,14466.42
60493,5419.4966
60494,8406.791
60495,15638.807
60496,5079.9287
60497,4522.6865
60498,24237.748
60499,2265.4763
60500,1891.4725
60501,20530.713
60502,3085.4343
60503,2412.323
60504,8395.977
60505,2533.2764
60506,33319.24
60507,9393.833
60508,1534.1246
60509,5226.1006
60510,6681.142
60511,10086.677
60512,4865.163
60513,9485.264
60514,2806.2244
60515,7344.853
60516,2339.9565
60517,3317.1606
60518,3848.463
60519,4041.9421
60520,2948.6394
60521,4811.71
60522,5407.6553
60523,14288.772
60524,30478.049
60525,7688.776
60526,9299.663
60527,2942.1643
60528,6708.522
60529,14796.097
60530,3763.0073
60531,3660.827
60532,7161.266
60533,3063.7146
60534,4757.449
60535,1892.4684
60536,3717.7603
60537,2989.7305
60538,23384.678
60539,11976.719
60540,6865.1387
60541,14150.484
60542,4487.5747
60543,3052.5925
60544,6595.261
60545,12642.209
60546,2849.4695
60547,1549.9655
60548,4233.1274
60549,2807.9856
60550,11155.951
60551,3158.4028
60552,3085.4343
60553,2614.3633
60554,3649.423
60555,10307.176
60556,19333.64
60557,7660.9097
60558,5330.8325
60559,28561.896
60560,3924.735
60561,4515.4224
60562,9520.826
60563,1950.1426
60564,20122.582
60565,2404.5276
60566,1481.2358
60567,4640.824
60568,3468.6274
60569,4350.044
60570,14249.924
60571,4787.771
60572,8734.772
60573,1943.8776
60574,1900.3141
60575,1756.2393
60576,25055.3
60577,6904.861
60578,3775.545
60579,4298.378
60580,5993.1147
60581,10134.165
60582,2009.2192
60583,16023.078
60584,1821.2224
60585,15657.309
60586,1554.1869
60587,1777.1553
60588,2693.6125
60589,2156.5854
60590,24889.744
60591,3185.233
60592,7368.943
60593,3091.2446
60594,18032.97
60595,10524.418
60596,7024.958
60597,7485.5146
60598,2735.4817
60599,23243.709
60600,2807.9856
60601,6713.341
60602,4296.7495
60603,4602.756
60604,3243.722
60605,19612.7
60606,5993.1147
60607,12844.364
60608,3033.2068
60609,10086.677
60610,3989.0957
60611,5117.796
60612,2904.994
60613,2452.94
60614,2324.9277
60615,12937.316
60616,4205.5854
60617,2770.4595
60618,5986.942
60619,1587.9314
60620,2704.0645
60621,27802.684
60622,5835.268
60623,8029.003
60624,4108.4653
60625,2250.8567
60626,6553.1216
60627,9604.604
60628,1400.132
60629,1511.1709
60630,16084.013
60631,8662.99
60632,1316.326
60633,2005.823
60634,4694.266
60635,2039.1921
60636,11820.131
60637,3468.6274
60638,15577.614
60639,3085.4343
60640,15541.158
60641,2168.107
60642,6008.2583
60643,2262.858
60644,4700.195
60645,9198.891
60646,1743.0831
60647,15029.703
60648,23201.52
60649,6992.807
60650,23474.639
60651,8588.772
60652,24520.701
60653,9742.7295
60654,8186.224
60655,7592.3306
60656,7770.997
60657,15598.209
60658,4932.285
60659,2774.9714
60660,3748.9392
60661,3058.3303
60662,5022.402
60663,4145.555
60664,3593.425
60665,6030.5234
60666,4117.1675
60667,5226.5723
60668,2315.467
60669,16440.32
60670,2774.9714
60671,14248.978
60672,2362.8928
60673,4865.163
60674,3269.149
60675,15118.382
60676,2954.2808
60677,1683.9161
60678,3033.2068
60679,11684.627
60680,2291.413
60681,5787.619
60682,10332.926
60683,21893.775
60684,2508.6436
60685,4060.3376
60686,14150.484
60687,2774.9714
60688,12575.263
60689,16011.944
60690,5149.394
60691,4258.4014
60692,11635.428
60693,10851.182
60694,4416.5864
60695,1794.5979
60696,7690.2007
60697,3380.736
60698,26275.055
60699,8917.503
60700,2917.3923
60701,26783.139
60702,3329.5771
60703,3507.491
60704,3775.545
60705,2871.6155
60706,1829.5482
60707,4241.08
60708,3802.1023
60709,10086.677
60710,4226.676
60711,2410.2183
60712,11458.877
60713,3004.7993
60714,13873.811
60715,5288.0933
60716,5467.996
60717,5302.0728
60718,2806.2244
60719,7079.252
60720,3750.7534
60721,6304.8926
60722,1628.3923
60723,13471.406
60724,1527.292
60725,6905.942
60726,3757.613
60727,10257.671
60728,4417.371
60729,2020.8761
60730,3571.0002
60731,17365.846
60732,12052.164
60733,2185.9878
60734,1610.469
60735,4946.6753
60736,2583.4753
60737,4436.178
60738,18740.549
60739,1639.8595
60740,5156.8755
60741,1721.9175
60742,3905.25
60743,7556.6587
60744,3468.6274
60745,6977.4375
60746,3931.049
60747,3085.4343
60748,7998.6177
60749,3245.592
60750,3042.6719
60751,2020.8761
60752,2135.0566
60753,2614.3633
60754,19179.148
60755,5646.652
60756,10139.17
60757,2751.2888
60758,9022.055
60759,11480.901
60760,11437.302
60761,2298.2708
60762,13420.461
60763,7514.004
60764,7067.266
60765,3085.3743
60766,2978.6287
60767,5467.4297
60768,4420.0767
